19,1,"2025-12-08 12:41:56","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",a0ec0a7911d94b05c2259aabea80290e2b28f6035b6d1c0e239f6b78d7bdf309,104490313def9ab92fe7710fb4cdd6b65b3ddd440810827af8b5ec97c5316c9e,"2025-12-09 18:12:22"
20,1,"2025-12-08 12:42:16","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",104490313def9ab92fe7710fb4cdd6b65b3ddd440810827af8b5ec97c5316c9e,8f26124271b29008a6b50b50ef7aba618f3b2530bcca05db551dbb922bcd4278,"2025-12-09 18:12:22"
21,1,"2025-12-08 12:42:18","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",8f26124271b29008a6b50b50ef7aba618f3b2530bcca05db551dbb922bcd4278,5d16df09b48a631b1487808bf3108d27380b22dd4e968af249dac1b832972212,"2025-12-09 18:12:22"
22,1,"2025-12-08 12:43:08","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",5d16df09b48a631b1487808bf3108d27380b22dd4e968af249dac1b832972212,dc8d1d962d0d703c8f65c417285896cb5edb55a8353e50e4293abef55a3a0fb2,"2025-12-09 18:12:22"
23,1,"2025-12-08 12:43:12","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",dc8d1d962d0d703c8f65c417285896cb5edb55a8353e50e4293abef55a3a0fb2,f52a878d0be057fe265988ab16810cd5587be00c458afefa1eddc5d2438ae72f,"2025-12-09 18:12:22"
24,1,"2025-12-08 12:43:15","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",f52a878d0be057fe265988ab16810cd5587be00c458afefa1eddc5d2438ae72f,fc6e19d752171bb22ee86dfa3a354fd2679bef6f54bb20853f890fa9722883c3,"2025-12-09 18:12:22"
25,1,"2025-12-08 12:49:09","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",fc6e19d752171bb22ee86dfa3a354fd2679bef6f54bb20853f890fa9722883c3,4f9c3fd08d9bd69a0331e5bbf6531cf86cb8ba60115d16ddedeaacc0c245b1dc,"2025-12-09 18:12:22"
26,1,"2025-12-08 12:49:10","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",4f9c3fd08d9bd69a0331e5bbf6531cf86cb8ba60115d16ddedeaacc0c245b1dc,eb1f7077b81e145505034ff20919decc31a90632330b20c7e9f09b562a6ff2df,"2025-12-09 18:12:22"
27,1,"2025-12-08 12:50:59","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",eb1f7077b81e145505034ff20919decc31a90632330b20c7e9f09b562a6ff2df,2a102c1052cf3ac3b77865e27c272360aaa8150db48551a74819aef58e2b5789,"2025-12-09 18:12:22"
28,1,"2025-12-08 12:55:03","Weighing machine",magnetic,detected,0.5,67,13.0827,80.2707,Chennai,"Tamil Nadu",0.0,"Magnet removed from sensor",2a102c1052cf3ac3b77865e27c272360aaa8150db48551a74819aef58e2b5789,4df4c978b39d5f8abce38fa54c162f8d51bf129f0054c2f2c1c1f42d1c177f61,"2025-12-09 18:12:22"
